Altitude	Mach	PSFC	SHP	Throttle
6034.482759	0.38	0.249736172	2415.749989	1
6896.551724	0.38	0.244830637	2415.749989	1
7758.62069	0.38	0.239994843	2415.749989	1
8620.689655	0.38	0.235228192	2415.749989	1
9482.758621	0.38	0.23053009	2415.749989	1
10344.82759	0.38	0.225899941	2415.749989	1
11206.89655	0.38	0.221337152	2415.749989	1
12068.96552	0.38	0.216841129	2415.749989	1
12931.03448	0.38	0.213254662	2406.196142	1
13793.10345	0.38	0.212376123	2366.506931	1
14655.17241	0.38	0.211510848	2327.084403	1
15517.24138	0.38	0.210659498	2287.925358	1
16379.31034	0.38	0.20971139	2250.221034	1
17241.37931	0.38	0.208861114	2211.869364	1
18103.44828	0.38	0.208019393	2173.842261	1
18965.51724	0.38	0.207295261	2135.018015	1
19827.58621	0.38	0.206503211	2097.330068	1
20689.65517	0.38	0.205628376	2060.89639	1
21551.72414	0.38	0.204833899	2024.068607	1
22413.7931	0.38	0.20415198	1986.565371	1
23275.86207	0.38	0.203415918	1950.032019	1
24137.93103	0.38	0.202566994	1914.997917	1
25000	0.38	0.201937335	1878.321901	1
0	0.4	0.287343021	2415.749989	1
862.0689655	0.4	0.28190705	2415.749989	1
1724.137931	0.4	0.276545374	2415.749989	1
2586.206897	0.4	0.271257391	2415.749989	1
3448.275862	0.4	0.266042498	2415.749989	1
4310.344828	0.4	0.260900092	2415.749989	1
5172.413793	0.4	0.255829571	2415.749989	1
6034.482759	0.4	0.250830334	2415.749989	1
6896.551724	0.4	0.24590178	2415.749989	1
7758.62069	0.4	0.24104331	2415.749989	1
8620.689655	0.4	0.236254324	2415.749989	1
9482.758621	0.4	0.231534224	2415.749989	1
10344.82759	0.4	0.226882412	2415.749989	1
11206.89655	0.4	0.222298292	2415.749989	1
12068.96552	0.4	0.217781267	2415.749989	1
12931.03448	0.4	0.213330743	2415.749989	1
13793.10345	0.4	0.211669057	2384.673547	1
14655.17241	0.4	0.210819017	2344.794368	1
15517.24138	0.4	0.209885464	2306.254236	1
16379.31034	0.4	0.20903903	2267.165908	1
17241.37931	0.4	0.208201401	2228.402796	1
18103.44828	0.4	0.207371789	2189.975271	1
18965.51724	0.4	0.206672219	2150.614419	1
19827.58621	0.4	0.205895228	2112.504851	1
20689.65517	0.4	0.205022298	2075.798185	1
21551.72414	0.4	0.204238694	2038.602868	1
22413.7931	0.4	0.203583152	2000.574598	1
23275.86207	0.4	0.202759081	1964.639965	1
24137.93103	0.4	0.202103187	1927.511061	1
25000	0.4	0.201315048	1892.081543	1
0	0.42	0.288675761	2415.749989	1
862.0689655	0.42	0.283212939	2415.749989	1
1724.137931	0.42	0.277824794	2415.749989	1
2586.206897	0.42	0.272510718	2415.749989	1
3448.275862	0.42	0.267270105	2415.749989	1
4310.344828	0.42	0.262102352	2415.749989	1
5172.413793	0.42	0.257006853	2415.749989	1
6034.482759	0.42	0.251983004	2415.749989	1
6896.551724	0.42	0.247030203	2415.749989	1
7758.62069	0.42	0.242147845	2415.749989	1
8620.689655	0.42	0.237335331	2415.749989	1
9482.758621	0.42	0.232592057	2415.749989	1
10344.82759	0.42	0.227917424	2415.749989	1
11206.89655	0.42	0.223310832	2415.749989	1
12068.96552	0.42	0.218771683	2415.749989	1
12931.03448	0.42	0.214299379	2415.749989	1
13793.10345	0.42	0.210933526	2403.836894	1
14655.17241	0.42	0.210099427	2363.473667	1
15517.24138	0.42	0.209171531	2324.581617	1
16379.31034	0.42	0.208338574	2285.049045	1
17241.37931	0.42	0.207513925	2245.852759	1
18103.44828	0.42	0.206801636	2205.88416	1
18965.51724	0.42	0.206024256	2167.058565	1
19827.58621	0.42	0.205169158	2129.476142	1
20689.65517	0.42	0.204390381	2091.525186	1
21551.72414	0.42	0.203716351	2052.950673	1
22413.7931	0.42	0.202992108	2015.336406	1
23275.86207	0.42	0.202166091	1979.162347	1
24137.93103	0.42	0.201538657	1941.486627	1
25000	0.42	0.200746926	1905.838684	1
0	0.45	0.290802579	2415.749989	1
862.0689655	0.45	0.285296917	2415.749989	1
1724.137931	0.45	0.279866535	2415.749989	1
2586.206897	0.45	0.274510824	2415.749989	1
3448.275862	0.45	0.269229174	2415.749989	1
4310.344828	0.45	0.264020975	2415.749989	1
5172.413793	0.45	0.258885619	2415.749989	1
6034.482759	0.45	0.253822497	2415.749989	1
6896.551724	0.45	0.248831002	2415.749989	1
7758.62069	0.45	0.243910527	2415.749989	1
8620.689655	0.45	0.239060465	2415.749989	1
9482.758621	0.45	0.234280212	2415.749989	1
10344.82759	0.45	0.229569161	2415.749989	1
11206.89655	0.45	0.224926709	2415.749989	1
12068.96552	0.45	0.220352254	2415.749989	1
12931.03448	0.45	0.215845192	2415.749989	1
13793.10345	0.45	0.211404923	2415.749989	1
14655.17241	0.45	0.20886944	2394.485111	1
